ID,Origin_LONG,Origin_LAT,Destination_LONG,Destination_LAT,DIST,DUR,,,,,,
44995,-43.901976,-19.593303,-43.903093,-19.632624,0,0,,,,,0,0
44996,-43.901976,-19.593303,-43.905684,-19.632341,0,0,,,,,0,0
44997,-43.901976,-19.593303,-43.870231,-19.637962,0,0,,,,,0,0
44998,-43.901976,-19.593303,-43.8796,-19.636101,0,0,,,,,0,0
44999,-43.901976,-19.593303,-43.873138,-19.631576,0,0,,,,,0,0
45000,-43.901976,-19.593303,-43.88001,-19.634109,0,0,,,,,0,0
45001,-43.901976,-19.593303,-43.898519,-19.622424,0,0,,,,,0,0
45002,-43.901976,-19.593303,-43.900916,-19.624481,0,0,,,,,0,0
45003,-43.901976,-19.593303,-43.887247,-19.633683,0,0,,,,,0,0
45004,-43.901976,-19.593303,-43.894431,-19.625344,0,0,,,,,0,0
45005,-43.901976,-19.593303,-43.893167,-19.626828,0,0,,,,,0,0
45006,-43.901976,-19.593303,-43.883963,-19.650202,0,0,,,,,0,0
45007,-43.901976,-19.593303,-43.886291,-19.647427,0,0,,,,,0,0
45008,-43.901976,-19.593303,-43.908902,-19.634638,0,0,,,,,0,0
45009,-43.901976,-19.593303,-43.908705,-19.635958,0,0,,,,,0,0
45010,-43.901976,-19.593303,-43.91027,-19.629123,0,0,,,,,0,0
45011,-43.901976,-19.593303,-43.907624,-19.630851,0,0,,,,,0,0
45012,-43.901976,-19.593303,-43.906315,-19.605177,0,0,,,,,0,0
45013,-43.901976,-19.593303,-43.904322,-19.603605,0,0,,,,,0,0
45014,-43.901976,-19.593303,-43.877541,-19.63967,0,0,,,,,0,0
45015,-43.901976,-19.593303,-43.875605,-19.639262,0,0,,,,,0,0
45016,-43.901976,-19.593303,-43.894747,-19.621918,0,0,,,,,0,0
45017,-43.901976,-19.593303,-43.892466,-19.623253,0,0,,,,,0,0
45018,-43.901976,-19.593303,-43.90424,-19.615692,0,0,,,,,0,0
45019,-43.901976,-19.593303,-43.905849,-19.615717,0,0,,,,,0,0
45020,-43.901976,-19.593303,-43.906026,-19.615777,0,0,,,,,0,0
45021,-43.901976,-19.593303,-43.908313,-19.621627,0,0,,,,,0,0
45022,-43.901976,-19.593303,-43.862806,-19.599422,0,0,,,,,0,0
45023,-43.901976,-19.593303,-43.893944,-19.657715,0,0,,,,,0,0
45024,-43.901976,-19.593303,-43.901936,-19.595025,252,60,,,,,251.84,60.44
45025,-43.901976,-19.593303,-43.901976,-19.593303,0,0,,,,,0,0
45026,-43.901976,-19.593303,-43.901848,-19.596393,640,109,,,,,640.2,109.05
45027,-43.901976,-19.593303,-43.901741,-19.597045,588,96,,,,,587.78,96.47
45028,-43.901976,-19.593303,-43.868917,-19.660512,9213,783,,,,,9213.44,782.88
45029,-43.901976,-19.593303,-43.867017,-19.657715,9148,777,,,,,9148.35,777.04
45030,-43.901976,-19.593303,-43.912076,-19.6796,17535,1167,,,,,17535.21,1166.73
45031,-43.901976,-19.593303,-43.914368,-19.680459,17852,1214,,,,,17851.77,1214.11
45032,-43.901976,-19.593303,-43.888611,-19.676222,13316,1207,,,,,13316.48,1207.43
45033,-43.901976,-19.593303,-43.890232,-19.677258,13720,1224,,,,,13719.54,1224.46
45034,-43.901976,-19.593303,-43.892038,-19.618388,3452,293,,,,,3452.19,293.32
45035,-43.901976,-19.593303,-43.888789,-19.616173,3929,408,,,,,3928.93,407.73
45036,-43.901976,-19.593303,-43.904396,-19.627922,5755,507,,,,,5755.39,507.05
45037,-43.901976,-19.593303,-43.905374,-19.629867,5692,489,,,,,5692.3,488.92
45038,-43.901976,-19.593303,-43.876015,-19.580069,4134,940,,,,,4134.48,940.32
45039,-43.901976,-19.593303,-43.885587,-19.597796,3224,718,,,,,3224.47,717.54
45040,-43.901976,-19.593303,-43.908844,-19.601224,2432,342,,,,,2432.18,341.9
45041,-43.901976,-19.593303,-43.909191,-19.604362,2406,329,,,,,2406.15,329.29
45042,-43.901976,-19.593303,-43.894523,-19.686792,18154,1283,,,,,18153.84,1282.62
45043,-43.901976,-19.593303,-43.91043,-19.662867,9361,756,,,,,9360.98,756.03
45044,-43.901976,-19.593303,-51.404239,-19.182251,1076372,47054,,,,,1076372.38,47053.67
45045,-43.901976,-19.593303,-51.371731,-19.135087,1084294,48179,,,,,1084294.25,48179.36
45046,-43.901976,-19.593303,-51.397089,-19.184271,1077154,47149,,,,,1077153.88,47149.07
45047,-43.901848,-19.596393,-43.887816,-19.628894,0,0,,,,,0,0
45048,-43.901848,-19.596393,-43.886362,-19.623762,0,0,,,,,0,0
45049,-43.901848,-19.596393,-43.882329,-19.637045,0,0,,,,,0,0
45050,-43.901848,-19.596393,-43.885555,-19.638949,0,0,,,,,0,0
45051,-43.901848,-19.596393,-43.882628,-19.639586,0,0,,,,,0,0
45052,-43.901848,-19.596393,-43.869021,-19.640799,0,0,,,,,0,0
45053,-43.901848,-19.596393,-43.8721,-19.645243,0,0,,,,,0,0
45054,-43.901848,-19.596393,-43.878554,-19.649927,0,0,,,,,0,0
45055,-43.901848,-19.596393,-43.874361,-19.65039,0,0,,,,,0,0
45056,-43.901848,-19.596393,-43.874658,-19.654504,0,0,,,,,0,0
45057,-43.901848,-19.596393,-43.890344,-19.646015,0,0,,,,,0,0
45058,-43.901848,-19.596393,-43.875715,-19.666802,0,0,,,,,0,0
45059,-43.901848,-19.596393,-43.901752,-19.649969,0,0,,,,,0,0
45060,-43.901848,-19.596393,-43.90361,-19.647461,0,0,,,,,0,0
45061,-43.901848,-19.596393,-43.90646,-19.649462,0,0,,,,,0,0
45062,-43.901848,-19.596393,-43.931177,-19.664378,0,0,,,,,0,0
45063,-43.901848,-19.596393,-43.908711,-19.648155,0,0,,,,,0,0
45064,-43.901848,-19.596393,-43.916438,-19.638972,0,0,,,,,0,0
45065,-43.901848,-19.596393,-43.908495,-19.63815,0,0,,,,,0,0
45066,-43.901848,-19.596393,-43.901174,-19.634979,0,0,,,,,0,0
45067,-43.901848,-19.596393,-43.89168,-19.628555,0,0,,,,,0,0
45068,-43.901848,-19.596393,-43.90219,-19.626891,0,0,,,,,0,0
45069,-43.901848,-19.596393,-43.903074,-19.625283,0,0,,,,,0,0
45070,-43.901848,-19.596393,-43.909308,-19.606419,0,0,,,,,0,0
45071,-43.901848,-19.596393,-43.910928,-19.605063,0,0,,,,,0,0
45072,-43.901848,-19.596393,-43.905764,-19.596147,0,0,,,,,0,0
45073,-43.901848,-19.596393,-43.904896,-19.601687,0,0,,,,,0,0
45074,-43.901848,-19.596393,-43.835316,-19.647693,0,0,,,,,0,0
45075,-43.901848,-19.596393,-43.928335,-19.670593,0,0,,,,,0,0
45076,-43.901848,-19.596393,-43.935533,-19.660824,0,0,,,,,0,0
45077,-43.901848,-19.596393,-43.904992,-19.591055,0,0,,,,,0,0
45078,-43.901848,-19.596393,-43.896709,-19.6241,0,0,,,,,0,0
45079,-43.901848,-19.596393,-43.896466,-19.626741,0,0,,,,,0,0
45080,-43.901848,-19.596393,-43.889997,-19.625367,0,0,,,,,0,0
45081,-43.901848,-19.596393,-43.891097,-19.62513,0,0,,,,,0,0
45082,-43.901848,-19.596393,-43.880089,-19.630027,0,0,,,,,0,0
45083,-43.901848,-19.596393,-43.884944,-19.635291,0,0,,,,,0,0
45084,-43.901848,-19.596393,-43.884016,-19.641878,0,0,,,,,0,0
45085,-43.901848,-19.596393,-43.881444,-19.64237,0,0,,,,,0,0
45086,-43.901848,-19.596393,-43.879083,-19.642614,0,0,,,,,0,0
45087,-43.901848,-19.596393,-43.879921,-19.640267,0,0,,,,,0,0
45088,-43.901848,-19.596393,-43.873252,-19.640948,0,0,,,,,0,0
45089,-43.901848,-19.596393,-43.876184,-19.642382,0,0,,,,,0,0
45090,-43.901848,-19.596393,-43.86873,-19.648669,0,0,,,,,0,0
45091,-43.901848,-19.596393,-43.873966,-19.648314,0,0,,,,,0,0
45092,-43.901848,-19.596393,-43.876366,-19.648344,0,0,,,,,0,0
45093,-43.901848,-19.596393,-43.878041,-19.645779,0,0,,,,,0,0
45094,-43.901848,-19.596393,-43.880367,-19.645593,0,0,,,,,0,0
45095,-43.901848,-19.596393,-43.882307,-19.646324,0,0,,,,,0,0
45096,-43.901848,-19.596393,-43.864303,-19.65104,0,0,,,,,0,0
45097,-43.901848,-19.596393,-43.86371,-19.6557,0,0,,,,,0,0
45098,-43.901848,-19.596393,-43.870096,-19.65158,0,0,,,,,0,0
45099,-43.901848,-19.596393,-43.870192,-19.656439,0,0,,,,,0,0
45100,-43.901848,-19.596393,-43.874499,-19.658941,0,0,,,,,0,0
45101,-43.901848,-19.596393,-43.866814,-19.665944,0,0,,,,,0,0
45102,-43.901848,-19.596393,-43.879443,-19.658127,0,0,,,,,0,0
45103,-43.901848,-19.596393,-43.880927,-19.656717,0,0,,,,,0,0
45104,-43.901848,-19.596393,-43.888359,-19.658404,0,0,,,,,0,0
45105,-43.901848,-19.596393,-43.88647,-19.655111,0,0,,,,,0,0
45106,-43.901848,-19.596393,-43.886717,-19.65247,0,0,,,,,0,0
45107,-43.901848,-19.596393,-43.89113,-19.650488,0,0,,,,,0,0
45108,-43.901848,-19.596393,-43.878139,-19.66958,0,0,,,,,0,0
45109,-43.901848,-19.596393,-43.891364,-19.672946,0,0,,,,,0,0
45110,-43.901848,-19.596393,-43.883149,-19.674229,0,0,,,,,0,0
45111,-43.901848,-19.596393,-43.888391,-19.679523,0,0,,,,,0,0
45112,-43.901848,-19.596393,-43.906471,-19.652702,0,0,,,,,0,0
45113,-43.901848,-19.596393,-43.899851,-19.645832,0,0,,,,,0,0
45114,-43.901848,-19.596393,-43.90252,-19.645469,0,0,,,,,0,0
45115,-43.901848,-19.596393,-43.906929,-19.652204,0,0,,,,,0,0
45116,-43.901848,-19.596393,-43.912985,-19.656827,0,0,,,,,0,0
45117,-43.901848,-19.596393,-43.914629,-19.672628,0,0,,,,,0,0
45118,-43.901848,-19.596393,-43.917691,-19.651919,0,0,,,,,0,0
45119,-43.901848,-19.596393,-43.909459,-19.651335,0,0,,,,,0,0
45120,-43.901848,-19.596393,-43.911272,-19.638229,0,0,,,,,0,0
45121,-43.901848,-19.596393,-43.903268,-19.637818,0,0,,,,,0,0
45122,-43.901848,-19.596393,-43.905692,-19.642052,0,0,,,,,0,0
45123,-43.901848,-19.596393,-43.903487,-19.64332,0,0,,,,,0,0
45124,-43.901848,-19.596393,-43.893801,-19.630253,0,0,,,,,0,0
45125,-43.901848,-19.596393,-43.895888,-19.633426,0,0,,,,,0,0
45126,-43.901848,-19.596393,-43.909745,-19.631956,0,0,,,,,0,0
45127,-43.901848,-19.596393,-43.919088,-19.634054,0,0,,,,,0,0
45128,-43.901848,-19.596393,-43.900854,-19.627733,0,0,,,,,0,0
45129,-43.901848,-19.596393,-43.902047,-19.620749,0,0,,,,,0,0
45130,-43.901848,-19.596393,-43.909035,-19.625593,0,0,,,,,0,0
45131,-43.901848,-19.596393,-43.90726,-19.609734,0,0,,,,,0,0
45132,-43.901848,-19.596393,-43.907581,-19.607453,0,0,,,,,0,0
45133,-43.901848,-19.596393,-43.910681,-19.597121,0,0,,,,,0,0
45134,-43.901848,-19.596393,-43.908365,-19.59731,0,0,,,,,0,0
45135,-43.901848,-19.596393,-43.904545,-19.599376,0,0,,,,,0,0
45136,-43.901848,-19.596393,-43.905956,-19.602944,0,0,,,,,0,0
45137,-43.901848,-19.596393,-43.90425,-19.607577,0,0,,,,,0,0
45138,-43.901848,-19.596393,-43.8562,-19.653379,0,0,,,,,0,0
45139,-43.901848,-19.596393,-43.855257,-19.664662,0,0,,,,,0,0
45140,-43.901848,-19.596393,-43.835004,-19.613325,0,0,,,,,0,0
45141,-43.901848,-19.596393,-43.931548,-19.633201,0,0,,,,,0,0
45142,-43.901848,-19.596393,-43.902263,-19.589971,0,0,,,,,0,0
45143,-43.901848,-19.596393,-43.904758,-19.587131,0,0,,,,,0,0
45144,-43.901848,-19.596393,-43.900299,-19.568602,0,0,,,,,0,0
45145,-43.901848,-19.596393,-43.91316,-19.648971,0,0,,,,,0,0
45146,-43.901848,-19.596393,-43.906578,-19.593924,0,0,,,,,0,0
45147,-43.901848,-19.596393,-43.906902,-19.593681,0,0,,,,,0,0
45148,-43.901848,-19.596393,-43.905009,-19.592915,0,0,,,,,0,0
45149,-43.901848,-19.596393,-43.900847,-19.644364,0,0,,,,,0,0
45150,-43.901848,-19.596393,-43.914656,-19.65363,0,0,,,,,0,0
45151,-43.901848,-19.596393,-43.910848,-19.654249,0,0,,,,,0,0
45152,-43.901848,-19.596393,-43.897169,-19.630133,0,0,,,,,0,0
45153,-43.901848,-19.596393,-43.899606,-19.631696,0,0,,,,,0,0
45154,-43.901848,-19.596393,-43.893764,-19.670226,0,0,,,,,0,0
45155,-43.901848,-19.596393,-43.890554,-19.669517,0,0,,,,,0,0
45156,-43.901848,-19.596393,-43.939093,-19.629064,0,0,,,,,0,0
45157,-43.901848,-19.596393,-43.919074,-19.648968,0,0,,,,,0,0
45158,-43.901848,-19.596393,-43.940653,-19.655266,0,0,,,,,0,0
45159,-43.901848,-19.596393,-43.900183,-19.629116,0,0,,,,,0,0
45160,-43.901848,-19.596393,-43.897816,-19.628832,0,0,,,,,0,0
45161,-43.901848,-19.596393,-43.916045,-19.633432,0,0,,,,,0,0
45162,-43.901848,-19.596393,-43.916412,-19.633451,0,0,,,,,0,0
45163,-43.901848,-19.596393,-43.913106,-19.628393,0,0,,,,,0,0
45164,-43.901848,-19.596393,-43.914878,-19.629806,0,0,,,,,0,0
45165,-43.901848,-19.596393,-43.912023,-19.592381,0,0,,,,,0,0
45166,-43.901848,-19.596393,-43.911289,-19.592478,0,0,,,,,0,0
45167,-43.901848,-19.596393,-43.906783,-19.590823,0,0,,,,,0,0
45168,-43.901848,-19.596393,-43.90548,-19.589524,0,0,,,,,0,0
45169,-43.901848,-19.596393,-43.907086,-19.598337,0,0,,,,,0,0
45170,-43.901848,-19.596393,-43.906269,-19.600281,0,0,,,,,0,0
45171,-43.901848,-19.596393,-43.897551,-19.620988,0,0,,,,,0,0
45172,-43.901848,-19.596393,-43.900884,-19.618184,0,0,,,,,0,0
45173,-43.901848,-19.596393,-43.90096,-19.587181,0,0,,,,,0,0
45174,-43.901848,-19.596393,-43.901366,-19.587546,0,0,,,,,0,0
45175,-43.901848,-19.596393,-43.897691,-19.584611,0,0,,,,,0,0
45176,-43.901848,-19.596393,-43.902877,-19.588517,0,0,,,,,0,0
45177,-43.901848,-19.596393,-43.901586,-19.589772,0,0,,,,,0,0
45178,-43.901848,-19.596393,-43.889328,-19.608436,0,0,,,,,0,0
45179,-43.901848,-19.596393,-43.889319,-19.613646,0,0,,,,,0,0
45180,-43.901848,-19.596393,-43.889659,-19.665607,0,0,,,,,0,0
45181,-43.901848,-19.596393,-43.886188,-19.665707,0,0,,,,,0,0
45182,-43.901848,-19.596393,-43.887535,-19.663615,0,0,,,,,0,0
45183,-43.901848,-19.596393,-43.888583,-19.666894,0,0,,,,,0,0
45184,-43.901848,-19.596393,-43.888844,-19.668833,0,0,,,,,0,0
45185,-43.901848,-19.596393,-43.903767,-19.648578,0,0,,,,,0,0
45186,-43.901848,-19.596393,-43.904599,-19.649988,0,0,,,,,0,0
45187,-43.901848,-19.596393,-43.916107,-19.650046,0,0,,,,,0,0
45188,-43.901848,-19.596393,-43.916302,-19.646834,0,0,,,,,0,0
45189,-43.901848,-19.596393,-43.9159,-19.637532,0,0,,,,,0,0
45190,-43.901848,-19.596393,-43.91389,-19.637783,0,0,,,,,0,0
45191,-43.901848,-19.596393,-43.907854,-19.592234,0,0,,,,,0,0
45192,-43.901848,-19.596393,-43.910601,-19.59007,0,0,,,,,0,0
45193,-43.901848,-19.596393,-43.887176,-19.637988,0,0,,,,,0,0
45194,-43.901848,-19.596393,-43.88679,-19.640771,0,0,,,,,0,0
45195,-43.901848,-19.596393,-43.884394,-19.666874,0,0,,,,,0,0
45196,-43.901848,-19.596393,-43.884336,-19.663536,0,0,,,,,0,0
45197,-43.901848,-19.596393,-43.918654,-19.665134,0,0,,,,,0,0
45198,-43.901848,-19.596393,-43.91609,-19.655881,0,0,,,,,0,0
45199,-43.901848,-19.596393,-43.916603,-19.634788,0,0,,,,,0,0
45200,-43.901848,-19.596393,-43.913155,-19.634636,0,0,,,,,0,0
45201,-43.901848,-19.596393,-43.899963,-19.613998,0,0,,,,,0,0
45202,-43.901848,-19.596393,-43.899687,-19.606162,0,0,,,,,0,0
45203,-43.901848,-19.596393,-43.896424,-19.611028,0,0,,,,,0,0
45204,-43.901848,-19.596393,-43.896972,-19.593068,0,0,,,,,0,0
45205,-43.901848,-19.596393,-43.900061,-19.595444,0,0,,,,,0,0
45206,-43.901848,-19.596393,-43.894138,-19.598335,0,0,,,,,0,0
45207,-43.901848,-19.596393,-43.893811,-19.604682,0,0,,,,,0,0
45208,-43.901848,-19.596393,-43.897331,-19.603655,0,0,,,,,0,0
45209,-43.901848,-19.596393,-43.901021,-19.601781,0,0,,,,,0,0
45210,-43.901848,-19.596393,-43.900053,-19.599668,0,0,,,,,0,0
45211,-43.901848,-19.596393,-43.89626,-19.60104,0,0,,,,,0,0
45212,-43.901848,-19.596393,-43.93517,-19.661016,0,0,,,,,0,0
45213,-43.901848,-19.596393,-43.937106,-19.660192,0,0,,,,,0,0
45214,-43.901848,-19.596393,-43.919783,-19.621652,0,0,,,,,0,0
45215,-43.901848,-19.596393,-43.921477,-19.608382,0,0,,,,,0,0
45216,-43.901848,-19.596393,-43.909054,-19.642838,0,0,,,,,0,0
45217,-43.901848,-19.596393,-43.912199,-19.64297,0,0,,,,,0,0
45218,-43.901848,-19.596393,-43.903093,-19.632624,0,0,,,,,0,0
45219,-43.901848,-19.596393,-43.905684,-19.632341,0,0,,,,,0,0
45220,-43.901848,-19.596393,-43.870231,-19.637962,0,0,,,,,0,0
45221,-43.901848,-19.596393,-43.8796,-19.636101,0,0,,,,,0,0
45222,-43.901848,-19.596393,-43.873138,-19.631576,0,0,,,,,0,0
45223,-43.901848,-19.596393,-43.88001,-19.634109,0,0,,,,,0,0
45224,-43.901848,-19.596393,-43.898519,-19.622424,0,0,,,,,0,0
45225,-43.901848,-19.596393,-43.900916,-19.624481,0,0,,,,,0,0
45226,-43.901848,-19.596393,-43.887247,-19.633683,0,0,,,,,0,0
45227,-43.901848,-19.596393,-43.894431,-19.625344,0,0,,,,,0,0
45228,-43.901848,-19.596393,-43.893167,-19.626828,0,0,,,,,0,0
45229,-43.901848,-19.596393,-43.883963,-19.650202,0,0,,,,,0,0
45230,-43.901848,-19.596393,-43.886291,-19.647427,0,0,,,,,0,0
45231,-43.901848,-19.596393,-43.908902,-19.634638,0,0,,,,,0,0
45232,-43.901848,-19.596393,-43.908705,-19.635958,0,0,,,,,0,0
45233,-43.901848,-19.596393,-43.91027,-19.629123,0,0,,,,,0,0
45234,-43.901848,-19.596393,-43.907624,-19.630851,0,0,,,,,0,0
45235,-43.901848,-19.596393,-43.906315,-19.605177,0,0,,,,,0,0
45236,-43.901848,-19.596393,-43.904322,-19.603605,0,0,,,,,0,0
45237,-43.901848,-19.596393,-43.877541,-19.63967,0,0,,,,,0,0
45238,-43.901848,-19.596393,-43.875605,-19.639262,0,0,,,,,0,0
45239,-43.901848,-19.596393,-43.894747,-19.621918,0,0,,,,,0,0
45240,-43.901848,-19.596393,-43.892466,-19.623253,0,0,,,,,0,0
45241,-43.901848,-19.596393,-43.90424,-19.615692,0,0,,,,,0,0
45242,-43.901848,-19.596393,-43.905849,-19.615717,0,0,,,,,0,0
45243,-43.901848,-19.596393,-43.906026,-19.615777,0,0,,,,,0,0
45244,-43.901848,-19.596393,-43.908313,-19.621627,0,0,,,,,0,0
45245,-43.901848,-19.596393,-43.862806,-19.599422,0,0,,,,,0,0
45246,-43.901848,-19.596393,-43.893944,-19.657715,0,0,,,,,0,0
45247,-43.901848,-19.596393,-43.901936,-19.595025,589,99,,,,,589.19,98.89
45248,-43.901848,-19.596393,-43.901976,-19.593303,660,116,,,,,659.88,115.85
45249,-43.901848,-19.596393,-43.901848,-19.596393,0,0,,,,,0,0
45250,-43.901848,-19.596393,-43.901741,-19.597045,145,35,,,,,145.38,34.89
45251,-43.901848,-19.596393,-43.868917,-19.660512,8900,752,,,,,8899.76,752.19
45252,-43.901848,-19.596393,-43.867017,-19.657715,8835,746,,,,,8834.67,746.35
45253,-43.901848,-19.596393,-43.912076,-19.6796,17222,1136,,,,,17221.53,1136.04
45254,-43.901848,-19.596393,-43.914368,-19.680459,17538,1183,,,,,17538.09,1183.42
45255,-43.901848,-19.596393,-43.888611,-19.676222,13003,1177,,,,,13002.79,1176.74
45256,-43.901848,-19.596393,-43.890232,-19.677258,13406,1194,,,,,13405.86,1193.77
45257,-43.901848,-19.596393,-43.892038,-19.618388,3139,263,,,,,3138.5,262.63
45258,-43.901848,-19.596393,-43.888789,-19.616173,3615,377,,,,,3615.25,377.04
45259,-43.901848,-19.596393,-43.904396,-19.627922,5442,476,,,,,5441.71,476.36
45260,-43.901848,-19.596393,-43.905374,-19.629867,5379,458,,,,,5378.62,458.23
45261,-43.901848,-19.596393,-43.876015,-19.580069,4332,945,,,,,4332.4,945.31
45262,-43.901848,-19.596393,-43.885587,-19.597796,3422,723,,,,,3422.4,722.53
45263,-43.901848,-19.596393,-43.908844,-19.601224,2119,311,,,,,2118.5,311.21
45264,-43.901848,-19.596393,-43.909191,-19.604362,2092,299,,,,,2092.47,298.6
45265,-43.901848,-19.596393,-43.894523,-19.686792,17840,1252,,,,,17840.16,1251.93
45266,-43.901848,-19.596393,-43.91043,-19.662867,9047,725,,,,,9047.3,725.34
45267,-43.901848,-19.596393,-51.404239,-19.182251,1076059,47023,,,,,1076058.75,47022.98
45268,-43.901848,-19.596393,-51.371731,-19.135087,1083981,48149,,,,,1083980.5,48148.66
45269,-43.901848,-19.596393,-51.397089,-19.184271,1076840,47118,,,,,1076840.13,47118.38
45270,-43.901741,-19.597045,-43.887816,-19.628894,0,0,,,,,0,0
45271,-43.901741,-19.597045,-43.886362,-19.623762,0,0,,,,,0,0
45272,-43.901741,-19.597045,-43.882329,-19.637045,0,0,,,,,0,0
45273,-43.901741,-19.597045,-43.885555,-19.638949,0,0,,,,,0,0
45274,-43.901741,-19.597045,-43.882628,-19.639586,0,0,,,,,0,0
45275,-43.901741,-19.597045,-43.869021,-19.640799,0,0,,,,,0,0
45276,-43.901741,-19.597045,-43.8721,-19.645243,0,0,,,,,0,0
45277,-43.901741,-19.597045,-43.878554,-19.649927,0,0,,,,,0,0
45278,-43.901741,-19.597045,-43.874361,-19.65039,0,0,,,,,0,0
45279,-43.901741,-19.597045,-43.874658,-19.654504,0,0,,,,,0,0
45280,-43.901741,-19.597045,-43.890344,-19.646015,0,0,,,,,0,0
45281,-43.901741,-19.597045,-43.875715,-19.666802,0,0,,,,,0,0
45282,-43.901741,-19.597045,-43.901752,-19.649969,0,0,,,,,0,0
45283,-43.901741,-19.597045,-43.90361,-19.647461,0,0,,,,,0,0
45284,-43.901741,-19.597045,-43.90646,-19.649462,0,0,,,,,0,0
45285,-43.901741,-19.597045,-43.931177,-19.664378,0,0,,,,,0,0
45286,-43.901741,-19.597045,-43.908711,-19.648155,0,0,,,,,0,0
45287,-43.901741,-19.597045,-43.916438,-19.638972,0,0,,,,,0,0
45288,-43.901741,-19.597045,-43.908495,-19.63815,0,0,,,,,0,0
45289,-43.901741,-19.597045,-43.901174,-19.634979,0,0,,,,,0,0
45290,-43.901741,-19.597045,-43.89168,-19.628555,0,0,,,,,0,0
45291,-43.901741,-19.597045,-43.90219,-19.626891,0,0,,,,,0,0
45292,-43.901741,-19.597045,-43.903074,-19.625283,0,0,,,,,0,0
45293,-43.901741,-19.597045,-43.909308,-19.606419,0,0,,,,,0,0
45294,-43.901741,-19.597045,-43.910928,-19.605063,0,0,,,,,0,0
45295,-43.901741,-19.597045,-43.905764,-19.596147,0,0,,,,,0,0
45296,-43.901741,-19.597045,-43.904896,-19.601687,0,0,,,,,0,0
45297,-43.901741,-19.597045,-43.835316,-19.647693,0,0,,,,,0,0
45298,-43.901741,-19.597045,-43.928335,-19.670593,0,0,,,,,0,0
45299,-43.901741,-19.597045,-43.935533,-19.660824,0,0,,,,,0,0
45300,-43.901741,-19.597045,-43.904992,-19.591055,0,0,,,,,0,0
45301,-43.901741,-19.597045,-43.896709,-19.6241,0,0,,,,,0,0
45302,-43.901741,-19.597045,-43.896466,-19.626741,0,0,,,,,0,0
45303,-43.901741,-19.597045,-43.889997,-19.625367,0,0,,,,,0,0
45304,-43.901741,-19.597045,-43.891097,-19.62513,0,0,,,,,0,0
45305,-43.901741,-19.597045,-43.880089,-19.630027,0,0,,,,,0,0
45306,-43.901741,-19.597045,-43.884944,-19.635291,0,0,,,,,0,0
45307,-43.901741,-19.597045,-43.884016,-19.641878,0,0,,,,,0,0
45308,-43.901741,-19.597045,-43.881444,-19.64237,0,0,,,,,0,0
45309,-43.901741,-19.597045,-43.879083,-19.642614,0,0,,,,,0,0
45310,-43.901741,-19.597045,-43.879921,-19.640267,0,0,,,,,0,0
45311,-43.901741,-19.597045,-43.873252,-19.640948,0,0,,,,,0,0
45312,-43.901741,-19.597045,-43.876184,-19.642382,0,0,,,,,0,0
45313,-43.901741,-19.597045,-43.86873,-19.648669,0,0,,,,,0,0
45314,-43.901741,-19.597045,-43.873966,-19.648314,0,0,,,,,0,0
45315,-43.901741,-19.597045,-43.876366,-19.648344,0,0,,,,,0,0
45316,-43.901741,-19.597045,-43.878041,-19.645779,0,0,,,,,0,0
45317,-43.901741,-19.597045,-43.880367,-19.645593,0,0,,,,,0,0
45318,-43.901741,-19.597045,-43.882307,-19.646324,0,0,,,,,0,0
45319,-43.901741,-19.597045,-43.864303,-19.65104,0,0,,,,,0,0
45320,-43.901741,-19.597045,-43.86371,-19.6557,0,0,,,,,0,0
45321,-43.901741,-19.597045,-43.870096,-19.65158,0,0,,,,,0,0
45322,-43.901741,-19.597045,-43.870192,-19.656439,0,0,,,,,0,0
45323,-43.901741,-19.597045,-43.874499,-19.658941,0,0,,,,,0,0
45324,-43.901741,-19.597045,-43.866814,-19.665944,0,0,,,,,0,0
45325,-43.901741,-19.597045,-43.879443,-19.658127,0,0,,,,,0,0
45326,-43.901741,-19.597045,-43.880927,-19.656717,0,0,,,,,0,0
45327,-43.901741,-19.597045,-43.888359,-19.658404,0,0,,,,,0,0
45328,-43.901741,-19.597045,-43.88647,-19.655111,0,0,,,,,0,0
45329,-43.901741,-19.597045,-43.886717,-19.65247,0,0,,,,,0,0
45330,-43.901741,-19.597045,-43.89113,-19.650488,0,0,,,,,0,0
45331,-43.901741,-19.597045,-43.878139,-19.66958,0,0,,,,,0,0
45332,-43.901741,-19.597045,-43.891364,-19.672946,0,0,,,,,0,0
45333,-43.901741,-19.597045,-43.883149,-19.674229,0,0,,,,,0,0
45334,-43.901741,-19.597045,-43.888391,-19.679523,0,0,,,,,0,0
45335,-43.901741,-19.597045,-43.906471,-19.652702,0,0,,,,,0,0
45336,-43.901741,-19.597045,-43.899851,-19.645832,0,0,,,,,0,0
45337,-43.901741,-19.597045,-43.90252,-19.645469,0,0,,,,,0,0
45338,-43.901741,-19.597045,-43.906929,-19.652204,0,0,,,,,0,0
45339,-43.901741,-19.597045,-43.912985,-19.656827,0,0,,,,,0,0
45340,-43.901741,-19.597045,-43.914629,-19.672628,0,0,,,,,0,0
45341,-43.901741,-19.597045,-43.917691,-19.651919,0,0,,,,,0,0
45342,-43.901741,-19.597045,-43.909459,-19.651335,0,0,,,,,0,0
45343,-43.901741,-19.597045,-43.911272,-19.638229,0,0,,,,,0,0
45344,-43.901741,-19.597045,-43.903268,-19.637818,0,0,,,,,0,0
